iter	MAE
618	76.3090375
619	76.29304055
620	76.2717554
621	76.26438629
622	76.23909531
623	76.22036788
624	76.21621661
625	76.20191658
626	76.18641383
627	76.15774573
628	76.14059761
629	76.13244346
630	76.09848224
631	76.08560695
632	76.08031426
633	76.05500227
634	76.03664785
635	76.00020398
636	75.99033422
637	75.97642154
638	75.92515848
639	75.8980167
640	75.8727781
641	75.86569768
642	75.84963799
643	75.82458459
644	75.7894481
645	75.76886258
646	75.7543349
647	75.74665156
648	75.73695781
649	75.7222396
650	75.71786262
651	75.70458274
652	75.67180261
653	75.65458658
654	75.63214752
655	75.60592068
656	75.59260315
657	75.58440457
658	75.53392732
659	75.50368057
660	75.49287099
661	75.46184441
662	75.44372127
663	75.40934353
664	75.39762465
665	75.38394572
666	75.37374907
667	75.32939097
668	75.31814667
669	75.31224104
670	75.2928069
671	75.28479552
672	75.28309755
673	75.27755709
674	75.27239273
675	75.24714858
676	75.23972619
677	75.19882329
678	75.19083722
679	75.16580301
680	75.15407633
681	75.15004064
682	75.14533813
683	75.13942724
684	75.12273492
685	75.11924198
686	75.07998652
687	75.06652163
688	75.03014364
689	75.01588624
690	74.95413442
691	74.91728636
692	74.89329856
693	74.88675389
694	74.87648931
695	74.86928643
696	74.85787706
697	74.85062442
698	74.82363757
699	74.81427658
700	74.80347331
701	74.79208623
702	74.77861967
703	74.77025247
704	74.73021708
705	74.71075976
706	74.69861648
707	74.67334091
708	74.66185955
709	74.64769854
710	74.63399496
711	74.62722447
712	74.61926059
713	74.56466537
714	74.54800008
715	74.54338442
716	74.52819223
717	74.51944645
718	74.50252685
719	74.48567488
720	74.46001781
721	74.44785139
722	74.43573276
723	74.43372985
724	74.4201664
725	74.41133823
726	74.40590044
727	74.376699
728	74.36622417
729	74.34796388
730	74.33317108
731	74.31419308
732	74.29752793
733	74.27396069
734	74.24678023
735	74.23349204
736	74.21335627
737	74.18739155
738	74.14373674
739	74.1346304
740	74.12408058
741	74.11007956
742	74.0894351
743	74.08376637
744	74.07876806
745	74.03255122
746	74.02364889
747	74.00979729
748	73.99524642
749	73.98019133
750	73.95502253
751	73.9426366
752	73.92866275
753	73.9186371
754	73.9126004
755	73.90546332
756	73.89767808
757	73.89314111
758	73.88047597
759	73.87432092
760	73.8670858
761	73.8475086
762	73.83420283
763	73.82433744
764	73.81074618
765	73.80220147
766	73.79086858
767	73.77909756
768	73.74641569
769	73.7412625
770	73.73263721
771	73.72463723
772	73.71071297
773	73.70507788
774	73.69387464
775	73.68884507
776	73.67571711
777	73.67335488
778	73.66044347
779	73.65549116
780	73.65080721
781	73.62832948
782	73.62281945
783	73.61192735
784	73.59978258
785	73.58161372
786	73.57321641
787	73.55900245
788	73.54731936
789	73.53822141
790	73.52158892
791	73.5147058
792	73.47982479
793	73.46179118
794	73.45064108
795	73.42768984
796	73.42512781
797	73.42024994
798	73.39678143
799	73.39061594
800	73.37699434
801	73.37050668
802	73.35813749
803	73.33600144
804	73.31262232
805	73.30015393
806	73.29230008
807	73.28314693
808	73.26999148
809	73.25761067
810	73.22956461
811	73.21349161
812	73.14153215
813	73.11319092
814	73.10106067
815	73.07720434
816	73.02468582
817	73.01482176
818	72.99101562
819	72.98278729
820	72.97843385
821	72.97079212
822	72.96175592
823	72.9429368
824	72.92829901
825	72.91135929
826	72.90696759
827	72.88050786
828	72.87896883
829	72.85087871
830	72.84511673
831	72.82879479
832	72.78524767
833	72.77461981
834	72.75580765
835	72.75335659
836	72.74885186
837	72.7421165
838	72.73323635
839	72.70653738
840	72.69089025
841	72.67951458
842	72.66699635
843	72.64888604
844	72.64120913
845	72.63152099
846	72.62049699
847	72.61820511
848	72.58496233
849	72.55356377
850	72.53764093
851	72.52924913
852	72.50688874
853	72.46265953
854	72.45517477
855	72.42726438
856	72.41901343
857	72.40654728
858	72.38869149
859	72.37713827
860	72.35499792
861	72.34413324
862	72.33425436
863	72.33130218
864	72.32393958
865	72.2862876
866	72.24576391
867	72.23632409
868	72.16890683
869	72.16094988
870	72.15715394
871	72.15094788
872	72.1445014
873	72.13513602
874	72.12615307
875	72.12256478
876	72.1146954
877	72.10438881
878	72.07468954
879	72.0478909
880	72.02601067
881	72.00525212
882	71.98797143
883	71.9666282
884	71.95633474
885	71.91915078
886	71.91606296
887	71.88909702
888	71.88258303
889	71.8740115
890	71.87067845
891	71.86252919
892	71.85582425
893	71.84229701
894	71.83673523
895	71.82960649
896	71.80460197
897	71.78055086
898	71.76823722
899	71.72775502
900	71.70729965
901	71.67113168
902	71.66110993
903	71.65101916
904	71.63723047
905	71.61344248
906	71.59443369
907	71.5899697
908	71.57874342
909	71.5682575
910	71.55715126
911	71.55187978
912	71.53640441
913	71.52188173
914	71.49214652
915	71.47772338
916	71.469883
917	71.42870469
918	71.4174563
919	71.39902105
920	71.39447963
921	71.36653809
922	71.36015804
923	71.35532936
924	71.34582374
925	71.33811375
926	71.33687754
927	71.32734142
928	71.31121843
929	71.3011798
930	71.29694778
931	71.29110781
932	71.28853208
933	71.26677978
934	71.26097852
935	71.23794284
936	71.21827989
937	71.21407126
938	71.17986824
939	71.17097577
940	71.16211786
941	71.1424815
942	71.13357485
943	71.12320807
944	71.11680093
945	71.11216446
946	71.109663
947	71.10400046
948	71.09968606
949	71.08592669
950	71.06647993
951	71.05216808
952	71.01810366
953	71.0067326
954	70.98799317
955	70.96826309
956	70.95381826
957	70.94884454
958	70.94243918
959	70.92531249
960	70.92011988
961	70.90368637
962	70.89776963
963	70.87911674
964	70.87706748
965	70.84842226
966	70.83359092
967	70.83059484
968	70.82432572
969	70.81095141
970	70.80863624
971	70.79567464
972	70.78860467
973	70.78040951
974	70.77035227
975	70.75481205
976	70.74819601
977	70.73505743
978	70.72012053
979	70.70340425
980	70.68431519
981	70.6775881
982	70.66755075
983	70.66276057
984	70.658196
985	70.65182842
986	70.63573279
987	70.63280545
988	70.5826928
989	70.57145578
990	70.55976517
991	70.54669354
992	70.54426981
993	70.52558673
994	70.50605664
995	70.50097585
996	70.49852146
997	70.49635115
998	70.49465919
999	70.48762481
